CustomerID,TotalSpent,TotalQuantity,TotalTransactions,AveragePrice,Cluster,CustomerType
17095,1324.16,618,3,3.755135135135135,1,Low Value Customer
17096,1022.13,339,4,4.555416666666667,2,Regular Customer
17097,954.42,459,8,2.5918009478672985,1,Low Value Customer
17100,971.74,800,2,1.9433846153846153,1,Low Value Customer
17101,1621.73,815,4,2.8811904761904765,1,Low Value Customer
17102,25.5,2,1,12.75,2,Regular Customer
17105,665.78,693,2,1.9445555555555554,1,Low Value Customer
17107,10815.43,4837,6,3.343612440191388,0,Premium Customer
17109,885.04,589,6,2.3304273504273505,1,Low Value Customer
17110,163.29999999999998,50,1,5.166666666666667,2,Regular Customer
17111,248.61,302,1,1.8419999999999999,1,Low Value Customer
17114,808.62,219,8,5.023464566929134,2,Regular Customer
17115,837.5,372,3,4.382307692307692,2,Regular Customer
17117,116.19999999999999,68,1,3.966666666666667,1,Low Value Customer
17118,157.02,154,1,1.3579999999999999,1,Low Value Customer
17119,606.91,334,2,3.578857142857143,1,Low Value Customer
17120,307.46,120,1,4.396111111111111,2,Regular Customer
17122,138.32,80,1,1.97,1,Low Value Customer
17123,345.29999999999995,246,1,1.7722222222222221,1,Low Value Customer
17124,298.89,130,1,3.435625,1,Low Value Customer
17125,259.35,291,1,3.4685,1,Low Value Customer
17126,1004.75,792,5,1.8555384615384616,1,Low Value Customer
17128,157.09,76,1,3.985,1,Low Value Customer
17131,2463.17,983,5,3.519402985074627,3,High Value Customer
17133,4892.240000000001,2730,7,2.1211111111111114,3,High Value Customer
17134,425.0,102,2,5.45,2,Regular Customer
17135,1139.73,1224,7,5.040961538461539,2,Regular Customer
17138,380.5,126,1,4.90625,2,Regular Customer
17139,10668.47,5182,12,3.764456066945607,0,Premium Customer
17140,465.32,302,1,2.5025,1,Low Value Customer
17144,984.57,483,2,5.275833333333334,2,Regular Customer
17146,749.78,212,3,7.031142857142857,2,Regular Customer
17147,1714.59,882,4,3.190987654320988,1,Low Value Customer
17148,124.88,82,1,1.62,1,Low Value Customer
17152,1689.5,517,3,3.482857142857143,1,Low Value Customer
17153,213.78,104,1,2.789285714285714,1,Low Value Customer
17154,329.34,490,1,1.1069565217391304,1,Low Value Customer
17155,251.70000000000002,242,2,2.568,1,Low Value Customer
17157,319.0,172,2,2.5461538461538464,1,Low Value Customer
17158,1266.97,778,3,3.2455223880597015,1,Low Value Customer
17159,1538.88,1111,3,2.389108910891089,1,Low Value Customer
17160,3518.03,2856,6,1.6480349344978165,3,High Value Customer
17162,1715.46,1001,10,3.83,3,High Value Customer
17163,293.1,66,2,4.529999999999999,2,Regular Customer
17164,2467.35,1501,7,2.4883333333333333,3,High Value Customer
17165,158.68,100,1,3.0669999999999997,1,Low Value Customer
17166,206.34,78,2,3.115,1,Low Value Customer
17169,835.78,526,2,2.830740740740741,1,Low Value Customer
17171,224.91,185,1,2.38,1,Low Value Customer
17172,317.76,480,1,0.8446666666666667,1,Low Value Customer
17173,3766.6,1122,8,3.7151162790697674,3,High Value Customer
17174,59.9,41,1,1.6625,1,Low Value Customer
17175,1443.69,866,4,4.0947619047619055,1,Low Value Customer
17176,306.13,170,1,2.772666666666667,1,Low Value Customer
17179,711.79,290,3,2.314375,1,Low Value Customer
17180,796.03,683,4,1.8921875,1,Low Value Customer
17181,239.92000000000002,241,2,3.039565217391304,1,Low Value Customer
17183,3347.31,1296,6,4.032465753424658,3,High Value Customer
17186,144.0,200,2,0.72,1,Low Value Customer
17187,203.95,144,1,3.7649999999999997,1,Low Value Customer
17188,2474.23,1328,7,2.6591666666666667,3,High Value Customer
17189,384.40000000000003,227,2,2.3147540983606554,1,Low Value Customer
17190,444.74,161,2,12.313684210526317,2,Regular Customer
17191,2095.13,1167,7,2.56506329113924,3,High Value Customer
17193,1699.3000000000002,1254,7,2.4309375,3,High Value Customer
17194,262.62,119,2,3.9117241379310346,1,Low Value Customer
17197,1013.01,191,1,5.508965517241379,2,Regular Customer
17198,692.22,357,3,2.8972916666666664,1,Low Value Customer
17201,342.63,268,1,1.9490000000000003,1,Low Value Customer
17203,3563.85,2850,6,1.7332236842105262,3,High Value Customer
17204,1564.56,646,4,4.6410526315789475,2,Regular Customer
17205,384.08,884,1,0.5253846153846153,1,Low Value Customer
17206,204.24,76,1,2.7885714285714287,1,Low Value Customer
17211,2317.2200000000003,1323,8,3.2573933649289097,3,High Value Customer
17212,226.85,147,1,1.385,1,Low Value Customer
17213,2781.23,1176,7,4.155414012738853,3,High Value Customer
17214,1069.1200000000001,276,6,5.273495145631068,2,Regular Customer
17217,113.5,24,1,3.716666666666667,1,Low Value Customer
17218,1960.72,958,10,2.9099270072992702,3,High Value Customer
17219,114.23,89,1,1.8852000000000002,1,Low Value Customer
17220,3198.25,1905,14,2.460635593220339,3,High Value Customer
17221,335.13,288,2,1.9444444444444444,1,Low Value Customer
17222,354.15,128,1,2.9910714285714284,1,Low Value Customer
17223,426.79,112,2,4.364285714285714,2,Regular Customer
17226,393.49,406,1,2.5752380952380953,1,Low Value Customer
17227,939.32,741,6,1.3721276595744683,1,Low Value Customer
17228,1906.09,1532,8,1.7266346153846153,3,High Value Customer
17229,318.76,185,2,2.008936170212766,1,Low Value Customer
17230,3638.41,1651,8,3.736521739130435,3,High Value Customer
17231,3174.32,1742,10,2.7424584103512015,3,High Value Customer
17232,421.52,203,2,2.656388888888889,1,Low Value Customer
17233,190.88,131,1,2.4748,1,Low Value Customer
17234,149.89000000000001,55,1,3.697857142857143,1,Low Value Customer
17235,550.06,224,2,3.179310344827586,1,Low Value Customer
17236,916.13,474,6,2.6937142857142855,1,Low Value Customer
17237,314.69,105,2,3.2257894736842103,1,Low Value Customer
17238,3744.65,1822,17,2.688268551236749,3,High Value Customer
17239,382.5,150,1,4.066666666666666,1,Low Value Customer
17242,1135.04,611,2,2.14775,1,Low Value Customer
17243,8676.85,3370,26,4.198025,0,Premium Customer
17244,954.9,616,1,1.7067741935483869,1,Low Value Customer
17245,171.45,75,1,2.9055555555555554,1,Low Value Customer
17247,282.19,106,1,3.282,1,Low Value Customer
17248,318.65,213,1,1.905217391304348,1,Low Value Customer
17250,384.52,168,2,3.0140350877192983,1,Low Value Customer
17251,283.28000000000003,110,1,3.503589743589744,1,Low Value Customer
17252,353.86,193,2,2.7728735632183907,1,Low Value Customer
17253,178.26,43,1,5.614444444444445,2,Regular Customer
17254,272.44,252,2,1.5055357142857144,1,Low Value Customer
17255,298.41,232,2,1.9242307692307692,1,Low Value Customer
17256,240.0,141,2,2.448125,1,Low Value Customer
17259,603.37,410,2,2.3345967741935483,1,Low Value Customer
17262,1253.3600000000001,367,5,4.0275,1,Low Value Customer
17263,63.440000000000005,36,1,2.011304347826087,1,Low Value Customer
17265,562.9,394,2,2.3281889763779526,1,Low Value Customer
17266,310.64,161,3,2.5951250000000003,1,Low Value Customer
17267,317.62,159,2,3.401315789473684,1,Low Value Customer
17268,763.64,844,4,1.0066666666666666,1,Low Value Customer
17272,2148.63,1778,4,1.8583333333333334,3,High Value Customer
17274,111.97999999999999,79,1,1.744074074074074,1,Low Value Customer
17277,1065.3500000000001,430,2,3.351594202898551,1,Low Value Customer
17278,246.04,179,1,4.753333333333334,2,Regular Customer
17279,187.82999999999998,48,1,6.736666666666666,2,Regular Customer
17282,1703.41,1877,3,2.3886170212765956,3,High Value Customer
17284,1652.58,1364,6,1.6184246575342465,3,High Value Customer
17286,153.92,118,1,1.8722222222222222,1,Low Value Customer
17287,1064.11,559,7,3.17258064516129,1,Low Value Customer
17288,1419.73,1203,7,2.674647887323944,3,High Value Customer
17289,944.41,520,3,2.1884684684684688,1,Low Value Customer
17290,525.24,404,2,2.572941176470588,1,Low Value Customer
17291,550.8000000000001,72,1,7.65,2,Regular Customer
17293,1875.1100000000001,1140,9,2.766074074074074,3,High Value Customer
17295,556.95,294,3,2.9497101449275362,1,Low Value Customer
17297,131.78,67,1,2.2054901960784314,1,Low Value Customer
17298,498.42,387,2,2.0803333333333334,1,Low Value Customer
17299,669.11,678,4,1.6266666666666667,1,Low Value Customer
17301,197.63,149,1,1.910909090909091,1,Low Value Customer
17302,1135.63,575,5,2.506582278481013,1,Low Value Customer
17303,250.04,144,1,2.940943396226415,1,Low Value Customer
17309,82.75,41,1,2.9375,1,Low Value Customer
17311,1384.85,1005,2,3.0627272727272725,1,Low Value Customer
17312,644.3,372,3,2.305,1,Low Value Customer
17313,2328.84,1402,1,2.1425,1,Low Value Customer
17314,2527.92,1896,8,2.458091603053435,3,High Value Customer
17317,2600.34,1146,3,3.2244444444444444,1,Low Value Customer
17320,1200.6200000000001,634,3,3.742191780821918,1,Low Value Customer
17321,700.86,373,2,2.766728971962617,1,Low Value Customer
17323,921.07,776,7,1.4286500000000002,1,Low Value Customer
17324,990.23,844,4,2.7656,1,Low Value Customer
17325,96.8,60,1,1.633333333333333,1,Low Value Customer
17329,523.11,142,2,4.12939393939394,1,Low Value Customer
17330,363.9,120,2,4.488333333333333,2,Regular Customer
17331,175.2,16,1,10.95,2,Regular Customer
17333,494.25,375,1,1.772142857142857,1,Low Value Customer
17334,307.02,315,2,1.3527272727272728,1,Low Value Customer
17337,2027.8700000000001,1269,4,2.2972375690607736,3,High Value Customer
17338,6643.93,3128,8,2.779442231075697,3,High Value Customer
17339,243.36,152,2,2.9522222222222223,1,Low Value Customer
17340,12353.29,5967,11,3.148869778869779,0,Premium Customer
17341,781.36,489,3,2.1207650273224044,1,Low Value Customer
17343,193.64,56,1,4.70235294117647,2,Regular Customer
17344,160.57,66,1,2.8334375,1,Low Value Customer
17345,537.74,346,4,2.7472413793103447,1,Low Value Customer
17346,2676.56,1657,15,2.39966,3,High Value Customer
17347,228.96,216,1,1.06,1,Low Value Customer
17348,1159.52,1401,5,1.6951627906976743,1,Low Value Customer
17349,110.75,112,1,3.0877777777777777,1,Low Value Customer
17350,1286.07,795,4,2.4407042253521127,1,Low Value Customer
17351,587.15,113,3,5.725555555555555,2,Regular Customer
17353,1740.0,1200,2,1.45,1,Low Value Customer
17354,1393.06,1006,1,1.4068749999999999,1,Low Value Customer
17356,178.22,166,1,1.121578947368421,1,Low Value Customer
17357,388.14,153,2,3.4548888888888887,1,Low Value Customer
17358,365.85,202,2,2.692372881355932,1,Low Value Customer
17359,127.86,161,1,2.104,1,Low Value Customer
17360,585.79,335,3,2.8299242424242426,1,Low Value Customer
17361,488.2,157,3,4.833793103448276,2,Regular Customer
17362,312.23,191,2,2.991142857142857,1,Low Value Customer
17364,4481.18,2701,11,2.703065693430657,3,High Value Customer
17365,4801.56,4777,8,1.9343803418803418,0,Premium Customer
17367,168.4,150,1,1.8961764705882354,1,Low Value Customer
17368,1912.67,1391,8,2.488468468468468,3,High Value Customer
17370,446.18,540,4,1.396969696969697,1,Low Value Customer
17371,423.89,152,3,3.1804597701149424,1,Low Value Customer
17372,1342.68,749,8,2.326600790513834,3,High Value Customer
17373,646.92,408,4,1.8789473684210525,1,Low Value Customer
17374,495.77,85,2,7.0996428571428565,2,Regular Customer
17375,400.1,367,3,2.7102898550724634,1,Low Value Customer
17376,203.2,86,2,3.454166666666667,1,Low Value Customer
17377,4100.92,2076,20,2.604186602870813,3,High Value Customer
17379,404.66,663,1,1.3718072289156626,1,Low Value Customer
17382,65.4,25,1,8.55,2,Regular Customer
17383,199.29,150,1,1.8564705882352943,1,Low Value Customer
17384,336.4,88,2,3.2493333333333334,1,Low Value Customer
17385,261.11,201,1,1.92,1,Low Value Customer
17386,2686.42,1902,6,1.6421428571428573,3,High Value Customer
17387,784.11,542,2,2.417692307692308,1,Low Value Customer
17388,1259.56,1068,4,4.6979999999999995,2,Regular Customer
17391,508.8,480,2,1.06,1,Low Value Customer
17392,457.91,320,2,3.4179032258064517,1,Low Value Customer
17394,203.86999999999998,241,1,3.4425,1,Low Value Customer
17396,7330.8,2005,8,4.416296296296296,3,High Value Customer
17397,696.41,254,2,3.074782608695652,1,Low Value Customer
17398,653.38,310,3,4.841578947368421,2,Regular Customer
17400,2129.96,1097,5,3.355680751173709,3,High Value Customer
17402,2633.85,701,13,5.860169491525424,3,High Value Customer
17403,281.62,117,1,3.1360606060606058,1,Low Value Customer
17405,1031.41,726,3,3.1534146341463414,1,Low Value Customer
17406,2200.42,787,3,6.764955752212389,2,Regular Customer
17408,32.65,3,1,11.35,2,Regular Customer
17409,771.85,105,2,7.625384615384615,2,Regular Customer
17410,1214.72,616,5,3.48953125,1,Low Value Customer
17411,778.94,306,3,4.144146341463415,1,Low Value Customer
17412,1258.06,738,7,2.721060606060606,3,High Value Customer
17414,778.0,2100,2,0.425,1,Low Value Customer
17416,6893.42,4302,7,2.3484758364312266,0,Premium Customer
17418,463.46000000000004,289,2,2.941666666666667,1,Low Value Customer
17419,4226.57,1876,12,4.12121359223301,3,High Value Customer
17420,598.83,265,3,3.881333333333333,1,Low Value Customer
17422,1979.37,2253,6,1.4844444444444445,3,High Value Customer
17423,698.41,459,2,2.2849999999999997,1,Low Value Customer
17425,759.17,407,2,2.670930232558139,1,Low Value Customer
17426,5037.26,3094,6,3.014686346863469,3,High Value Customer
17427,100.8,34,1,4.165,1,Low Value Customer
17428,17256.85,9474,28,3.572774390243903,0,Premium Customer
17429,524.9200000000001,624,3,2.086153846153846,1,Low Value Customer
17430,265.76,190,2,1.997857142857143,1,Low Value Customer
17431,403.3,292,1,1.9611627906976743,1,Low Value Customer
17432,365.76,207,2,2.5272916666666667,1,Low Value Customer
17433,303.15999999999997,185,1,2.4059259259259256,1,Low Value Customer
17434,2373.82,1693,7,2.741044776119403,3,High Value Customer
17436,216.29999999999998,90,2,2.4277777777777776,1,Low Value Customer
17438,388.45000000000005,103,1,5.238235294117647,2,Regular Customer
17440,186.42000000000002,246,3,0.678,1,Low Value Customer
17442,2248.56,1496,6,2.5273333333333334,3,High Value Customer
17443,534.24,504,1,1.06,1,Low Value Customer
17444,2940.04,2119,3,6.547407407407408,2,Regular Customer
17446,120.9,198,2,0.7722222222222223,1,Low Value Customer
17447,541.53,443,2,1.6922222222222223,1,Low Value Customer
17449,2520.86,1122,7,3.4911552346570396,3,High Value Customer
17451,1721.4,1203,7,2.2744,3,High Value Customer
17453,486.71999999999997,219,2,3.4231578947368417,1,Low Value Customer
17454,517.53,243,4,2.6434426229508197,1,Low Value Customer
17455,131.7,66,1,2.825,1,Low Value Customer
17456,249.86,222,1,1.5076470588235293,1,Low Value Customer
17457,1737.7,826,5,3.221052631578947,1,Low Value Customer
17458,316.5,170,1,2.4331481481481485,1,Low Value Customer
17459,657.3,537,2,1.9172072072072073,1,Low Value Customer
17460,622.4300000000001,236,6,4.310689655172414,2,Regular Customer
17461,757.46,799,3,2.4001801801801803,1,Low Value Customer
17462,675.69,227,2,3.8862962962962966,1,Low Value Customer
17463,1896.41,1095,5,2.794604651162791,3,High Value Customer
17464,289.96000000000004,220,1,2.7211111111111115,1,Low Value Customer
17466,763.28,306,2,4.690975609756098,2,Regular Customer
17468,137.0,116,2,1.17,1,Low Value Customer
17469,1870.97,787,5,3.0990909090909096,1,Low Value Customer
17470,1125.07,1675,5,1.2026923076923077,3,High Value Customer
17472,710.29,462,3,2.055303867403315,1,Low Value Customer
17475,194.37,178,1,1.7764285714285715,1,Low Value Customer
17480,511.82,338,1,1.8,1,Low Value Customer
17481,1255.59,1061,4,2.549390243902439,1,Low Value Customer
17483,414.04,191,3,3.264761904761905,1,Low Value Customer
17486,396.87,191,1,2.89625,1,Low Value Customer
17489,376.64,428,2,1.076896551724138,1,Low Value Customer
17490,2092.32,1134,7,3.0061842105263157,3,High Value Customer
17491,3558.87,2013,10,3.312935779816514,3,High Value Customer
17492,374.57,155,1,3.5233333333333334,1,Low Value Customer
17495,497.56,229,2,3.68,1,Low Value Customer
17496,271.05,79,1,5.165,2,Regular Customer
17498,272.22,394,1,2.0194117647058825,1,Low Value Customer
17499,622.88,711,1,1.73825,1,Low Value Customer
17501,288.6,160,2,3.4944444444444445,1,Low Value Customer
17502,689.1,376,4,2.8096428571428573,1,Low Value Customer
17503,558.96,486,2,2.3276315789473685,1,Low Value Customer
17504,2997.0299999999997,1664,9,3.409527559055118,3,High Value Customer
17505,1145.84,556,2,2.9532692307692305,1,Low Value Customer
17506,302.2,139,1,3.6342857142857143,1,Low Value Customer
17507,605.58,359,2,2.6617045454545454,1,Low Value Customer
17508,387.31,289,1,1.622272727272727,1,Low Value Customer
17509,6115.14,3534,8,2.259207650273224,3,High Value Customer
17510,308.48,214,1,2.211,1,Low Value Customer
17512,2924.9900000000002,2753,10,1.9543809523809526,3,High Value Customer
17513,513.2,254,1,2.77,1,Low Value Customer
17514,208.65,135,1,2.228,1,Low Value Customer
17515,639.02,243,4,3.7408045977011493,1,Low Value Customer
17516,768.08,416,5,2.759124087591241,1,Low Value Customer
17517,153.94,102,1,2.5381818181818185,1,Low Value Customer
17519,1844.02,1236,6,3.1192682926829267,3,High Value Customer
17520,546.81,365,1,3.2976666666666663,1,Low Value Customer
17521,723.2099999999999,519,3,1.9406666666666665,1,Low Value Customer
17522,1070.71,1034,5,1.9445205479452052,1,Low Value Customer
17523,652.74,872,4,3.128181818181818,1,Low Value Customer
17524,145.0,90,1,1.5916666666666668,1,Low Value Customer
17525,422.70000000000005,82,1,6.005555555555556,2,Regular Customer
17526,1195.8999999999999,310,4,5.22578947368421,2,Regular Customer
17527,939.37,488,4,3.408936170212766,1,Low Value Customer
17528,3628.5,2138,8,3.161818181818182,3,High Value Customer
17530,2385.0,1526,10,2.3262690355329947,3,High Value Customer
17531,296.7,136,1,4.1242857142857146,1,Low Value Customer
17534,223.36,103,1,2.677777777777778,1,Low Value Customer
17535,164.4,136,1,1.473076923076923,1,Low Value Customer
17536,76.5,6,1,12.75,2,Regular Customer
17537,897.62,700,2,2.6604,1,Low Value Customer
17538,98.42,134,1,1.1933333333333334,1,Low Value Customer
17540,578.9,194,2,3.534,1,Low Value Customer
17542,170.75,134,1,2.5839999999999996,1,Low Value Customer
17545,645.96,341,3,2.4860689655172417,1,Low Value Customer
17548,103.3,58,1,2.43,1,Low Value Customer
17549,148.86,210,2,1.7666666666666666,1,Low Value Customer
17550,267.16,86,3,2.978095238095238,1,Low Value Customer
17551,306.84,150,1,2.5411627906976744,1,Low Value Customer
17552,930.41,719,4,2.2583673469387753,1,Low Value Customer
17553,1487.6,1048,1,3.1,1,Low Value Customer
17554,1952.45,1763,5,3.0594318181818183,3,High Value Customer
17555,483.26,349,2,2.184622641509434,1,Low Value Customer
17556,157.9,101,1,4.778333333333333,2,Regular Customer
17557,541.46,306,3,2.702058823529412,1,Low Value Customer
17560,854.95,635,4,3.4342307692307696,1,Low Value Customer
17561,167.62,146,1,2.0943478260869566,1,Low Value Customer
17562,1122.38,817,7,1.8968253968253967,1,Low Value Customer
17564,454.01,146,3,3.722448979591837,1,Low Value Customer
17566,901.21,518,2,2.6539473684210524,1,Low Value Customer
17567,4331.48,2632,8,2.3494545454545457,3,High Value Customer
17569,344.14,159,1,3.3531034482758617,1,Low Value Customer
17571,1498.51,905,4,2.758227424749164,1,Low Value Customer
17572,226.75000000000003,95,4,3.158333333333333,1,Low Value Customer
17573,380.6,308,3,2.2028,1,Low Value Customer
17574,185.65,77,1,3.3162499999999997,1,Low Value Customer
17576,3622.68,1994,19,3.015547445255475,3,High Value Customer
17578,143.45999999999998,138,1,1.286,1,Low Value Customer
17579,448.90000000000003,258,3,2.476,1,Low Value Customer
17580,215.72,88,3,2.1575555555555557,1,Low Value Customer
17581,11045.04,5927,25,3.117909090909091,0,Premium Customer
17582,175.27,123,1,2.134137931034483,1,Low Value Customer
17584,1242.3,458,2,3.982857142857143,1,Low Value Customer
17585,1133.07,1671,4,1.380981308411215,1,Low Value Customer
17588,1240.2,676,3,5.203043478260869,2,Regular Customer
17589,2404.17,1631,4,2.1748221343873517,3,High Value Customer
17590,1479.22,828,3,2.668407960199005,1,Low Value Customer
17591,2225.9700000000003,1009,7,3.532228915662651,3,High Value Customer
17593,3927.34,3101,5,2.497136150234742,3,High Value Customer
17594,993.18,550,2,1.9409999999999998,1,Low Value Customer
17595,388.79,229,2,2.497710843373494,1,Low Value Customer
17596,2827.93,4400,7,1.9154814814814818,3,High Value Customer
17597,2044.3700000000001,1176,1,3.3992727272727272,1,Low Value Customer
17600,161.67000000000002,144,1,3.5307692307692307,1,Low Value Customer
17601,116.00999999999999,103,1,1.6122222222222222,1,Low Value Customer
17602,5102.97,4151,6,1.9664464285714287,3,High Value Customer
17603,394.72,74,1,13.392727272727273,2,Regular Customer
17604,309.36,169,2,2.5342857142857143,1,Low Value Customer
17608,193.42,232,2,1.153050847457627,1,Low Value Customer
17609,1112.22,723,5,2.3075105485232066,1,Low Value Customer
17611,3984.22,2560,15,2.5292881944444447,3,High Value Customer
17612,2048.45,1808,6,2.5762962962962965,3,High Value Customer
17613,4559.150000000001,2496,14,2.6451602564102563,3,High Value Customer
17614,390.07,238,1,2.2116,1,Low Value Customer
17615,329.6,140,3,3.9107142857142856,1,Low Value Customer
17616,571.1999999999999,224,3,2.55,1,Low Value Customer
17618,971.58,331,3,4.282820512820513,1,Low Value Customer
17619,218.52,127,1,1.8036363636363635,1,Low Value Customer
17620,81.44,60,1,2.7575,1,Low Value Customer
17621,1379.9,514,3,3.1365384615384615,1,Low Value Customer
17623,527.0500000000001,265,1,2.8709090909090906,1,Low Value Customer
17624,843.48,554,2,2.958,1,Low Value Customer
17625,2047.0,1198,4,2.539587301587302,1,Low Value Customer
17628,75.75,79,1,2.41,1,Low Value Customer
17629,1814.12,1629,8,2.0857723577235774,3,High Value Customer
17630,503.59999999999997,158,2,7.825000000000001,2,Regular Customer
17631,528.33,334,3,3.712820512820513,1,Low Value Customer
17633,1324.84,644,4,2.797428571428571,1,Low Value Customer
17634,2361.9700000000003,840,9,3.7267003367003366,3,High Value Customer
17636,285.56,182,1,2.3905000000000003,1,Low Value Customer
17637,547.0600000000001,280,2,3.432857142857143,1,Low Value Customer
17639,108.5,49,1,5.514285714285714,2,Regular Customer
17640,621.66,250,1,2.566,1,Low Value Customer
17642,712.29,474,2,2.3432500000000003,1,Low Value Customer
17643,101.55,71,1,4.01875,1,Low Value Customer
17644,2895.64,1793,11,2.771783439490446,3,High Value Customer
17646,1008.39,323,3,4.756666666666667,2,Regular Customer
17647,133.06,30,1,7.097142857142857,2,Regular Customer
17648,1797.5,487,4,5.536483516483516,2,Regular Customer
17649,868.49,399,1,3.581153846153846,1,Low Value Customer
17650,166.08,150,1,1.89625,1,Low Value Customer
17651,3945.0,3112,10,2.0029310344827587,3,High Value Customer
17652,4867.72,2509,12,3.3447490347490345,3,High Value Customer
17653,1207.56,1409,4,4.069090909090909,1,Low Value Customer
17654,117.55,41,1,3.1568181818181817,1,Low Value Customer
17655,2638.94,1116,7,4.826153846153846,3,High Value Customer
17656,1674.69,1399,5,2.772560975609756,3,High Value Customer
17658,595.42,616,2,2.561052631578947,1,Low Value Customer
17659,2999.46,1525,12,4.0412025316455695,3,High Value Customer
17660,196.0,130,1,2.0037777777777777,1,Low Value Customer
17663,1802.91,797,7,3.9981395348837214,3,High Value Customer
17664,604.64,604,2,1.9167441860465118,1,Low Value Customer
17666,728.16,596,2,1.8988888888888888,1,Low Value Customer
17667,2055.51,1033,5,3.6650862068965515,3,High Value Customer
17668,347.75,93,2,7.336666666666667,2,Regular Customer
17669,3406.7200000000003,1916,7,1.8576470588235294,3,High Value Customer
17670,205.7,110,1,2.590909090909091,1,Low Value Customer
17671,1572.71,772,4,3.197358490566038,1,Low Value Customer
17672,3178.17,1690,2,3.331818181818182,3,High Value Customer
17673,1629.12,1487,6,1.6033920704845817,3,High Value Customer
17674,551.04,672,2,0.7588888888888888,1,Low Value Customer
17676,1387.68,932,6,1.9006410256410255,1,Low Value Customer
17677,16363.23,9775,30,2.732993421052632,0,Premium Customer
17678,298.11,207,1,2.235625,1,Low Value Customer
17679,1992.1100000000001,729,2,5.309,2,Regular Customer
17680,184.4,96,1,2.8000000000000003,1,Low Value Customer
17682,2474.33,1367,6,2.400762711864407,3,High Value Customer
17684,239.41,145,1,2.916,1,Low Value Customer
17685,3191.53,1956,7,2.000923076923077,3,High Value Customer
17686,5739.46,2478,7,3.8588811188811194,3,High Value Customer
17690,4757.95,1773,15,5.7077734375,3,High Value Customer
17691,290.40000000000003,134,2,3.4026315789473687,1,Low Value Customer
17692,740.9399999999999,672,4,1.6482608695652174,1,Low Value Customer
17693,200.47,231,1,2.0825,1,Low Value Customer
17694,283.12,184,1,2.6086666666666667,1,Low Value Customer
17695,765.34,779,2,1.2517142857142858,1,Low Value Customer
17696,2285.71,1756,8,2.3863478260869564,3,High Value Customer
17697,338.95,93,1,5.084210526315789,2,Regular Customer
17698,154.95,93,1,2.1375,1,Low Value Customer
17700,2534.64,1266,4,3.167887323943662,3,High Value Customer
17701,417.95,109,1,5.754166666666666,2,Regular Customer
17702,1824.37,1353,4,1.7451351351351354,1,Low Value Customer
17703,798.74,590,3,1.6427272727272726,1,Low Value Customer
17704,885.19,343,2,3.918709677419355,1,Low Value Customer
17705,1823.52,963,9,2.987378640776699,3,High Value Customer
17706,10504.49,3899,17,4.205471204188481,0,Premium Customer
17707,152.4,144,2,1.7700000000000002,1,Low Value Customer
17708,267.08,91,2,3.144,1,Low Value Customer
17709,137.45,17,1,13.007142857142858,2,Regular Customer
17711,385.1,246,2,2.4530434782608697,1,Low Value Customer
17712,522.91,215,1,4.665172413793103,2,Regular Customer
17714,153.0,92,1,2.05,1,Low Value Customer
17715,326.4,384,1,0.85,1,Low Value Customer
17716,5655.99,3072,11,2.530040816326531,3,High Value Customer
17718,139.35,83,1,4.191666666666666,1,Low Value Customer
17719,5396.04,2466,15,4.476167883211679,3,High Value Customer
17720,1195.94,576,4,5.4342,2,Regular Customer
17722,2424.04,1595,4,3.3454782608695655,3,High Value Customer
17723,3276.4000000000005,792,6,4.07,3,High Value Customer
17724,1033.0,300,3,4.37125,2,Regular Customer
17725,3439.08,2162,11,2.5801041666666666,3,High Value Customer
17727,1060.25,645,1,3.1312121212121213,1,Low Value Customer
17728,2876.01,1469,3,3.3267272727272728,3,High Value Customer
17730,5298.4800000000005,3576,13,1.9898165137614678,0,Premium Customer
17731,1240.11,493,4,5.1274626865671635,2,Regular Customer
17732,303.97,93,1,4.9494444444444445,2,Regular Customer
17733,692.19,463,2,2.959142857142857,1,Low Value Customer
17734,700.63,422,3,2.8969767441860466,1,Low Value Customer
17735,13110.02,8439,19,2.192463768115942,0,Premium Customer
17736,377.44,238,3,5.2212,2,Regular Customer
17737,168.24,108,2,2.414,1,Low Value Customer
17738,1879.05,1029,4,3.5612371134020617,1,Low Value Customer
17739,2791.35,861,7,4.5727659574468085,3,High Value Customer
17742,355.11,89,2,8.895333333333333,2,Regular Customer
17744,2322.4,3412,6,0.8940441176470588,3,High Value Customer
17746,110.25,29,1,5.741666666666667,2,Regular Customer
17747,71.4,12,1,5.95,2,Regular Customer
17749,674.52,320,2,4.591714285714286,2,Regular Customer
17750,1797.57,3957,9,0.6623316062176166,3,High Value Customer
17752,80.64,192,1,0.42,1,Low Value Customer
17754,1772.26,1869,5,0.9895652173913044,3,High Value Customer
17757,5605.29,3320,30,2.748758434547908,0,Premium Customer
17758,3456.7000000000003,2091,8,2.375485436893204,3,High Value Customer
17759,834.99,708,3,2.266947368421053,1,Low Value Customer
17760,287.59,239,2,2.2716,1,Low Value Customer
17761,712.78,398,1,3.142105263157895,1,Low Value Customer
17763,15.0,12,1,1.25,1,Low Value Customer
17764,818.8199999999999,395,2,3.154533333333333,1,Low Value Customer
17765,371.88,144,3,3.8773684210526316,1,Low Value Customer
17767,271.2,128,1,2.7976190476190474,1,Low Value Customer
17768,2273.1800000000003,1186,3,3.846857142857143,1,Low Value Customer
